NO,시군구,번지,본번,부번,단지명,전용면적(㎡),계약년월,계약일,거래금액(만원),동,층,매수자,매도자,건축년도,도로명,해제사유발생일,거래유형,중개사소재지,등기일자
1066,제주특별자치도 제주시 도남동,83-56,83,56,도남신일,79.2496,202405,20,"19,000",-,1,개인,개인,2000,도남로 75-1,-,중개거래,제주 제주시,24.06.17
1067,제주특별자치도 제주시 화북이동,116,116,0,제주삼화사랑으로부영2차,84.3616,202405,20,"57,500",210,12,개인,개인,2013,화삼로 12,-,중개거래,제주 제주시,24.08.16
1068,제주특별자치도 제주시 한림읍 협재리,1567-1,1567,1,J블루오션,59.79,202405,20,"12,000",-,3,개인,개인,1993,협재10길 18,-,직거래,-,24.06.03
1069,제주특별자치도 제주시 화북이동,116,116,0,제주삼화사랑으로부영2차,84.3616,202405,20,"57,500",-,12,개인,개인,2013,화삼로 12,20240724,중개거래,제주 제주시,-
1070,제주특별자치도 제주시 연동,306,306,0,제주연동중흥S-클래스,74.4974,202405,20,"39,000",-,12,개인,개인,2020,신대로 160,-,중개거래,제주 제주시,24.08.12
1071,제주특별자치도 제주시 외도일동,449-1,449,1,제웅1차솔내음빌리지,39.3,202405,20,"9,500",-,5,개인,개인,2011,우정로 17,-,중개거래,제주 제주시,24.05.31
1072,제주특별자치도 제주시 도남동,811,811,0,도남해모로리치힐아파트,84.9908,202405,20,"73,500",108동,7,개인,개인,2019,도남서길 14,-,중개거래,제주 제주시,24.10.02
1073,제주특별자치도 제주시 외도일동,560-2,560,2,부영(2차),84.9873,202405,20,"42,800",부영아파트 209,3,개인,개인,2001,우평로 318,-,중개거래,제주 제주시,24.06.26
1074,제주특별자치도 제주시 연동,294-80,294,80,까사빌4차,84.2396,202405,20,"50,000",-,6,개인,법인,2022,사장2길 4,-,직거래,-,24.06.20
1075,제주특별자치도 제주시 노형동,1273-6,1273,6,연동,78.39,202405,20,"16,200",가,1,개인,개인,1991,남녕로 17,-,직거래,-,24.05.27
1076,제주특별자치도 제주시 이호이동,116-3,116,3,대일,57.33,202405,19,"11,200",-,4,개인,개인,1992,대동길 17-1,-,직거래,-,24.06.27
1077,제주특별자치도 제주시 외도일동,454-10,454,10,외도제이힐,69.1938,202405,17,"28,000",-,8,개인,법인,2018,우령8길 14,-,직거래,-,24.06.21
1078,제주특별자치도 제주시 도남동,811,811,0,도남해모로리치힐아파트,84.9753,202405,17,"75,000",105동,7,법인,개인,2019,도남서길 14,-,중개거래,제주 제주시,24.05.31
1079,제주특별자치도 제주시 이도이동,777,777,0,주공3,39.69,202405,17,"39,000",301,1,개인,개인,1989,구남로 31,-,중개거래,제주 제주시,24.08.16
1080,제주특별자치도 제주시 연동,271-19,271,19,해월루,28.3455,202405,16,"8,000",-,2,개인,개인,2012,삼무로3길 41,-,직거래,-,24.05.16
1081,제주특별자치도 제주시 도련일동,1910,1910,0,제주삼화사랑으로부영8차,84.9933,202405,16,"56,900",801동,2,개인,개인,2016,화삼로 89,-,중개거래,제주 제주시,24.07.11
1082,제주특별자치도 제주시 연동,1399-1,1399,1,대림이편한세상2차,84.978,202405,16,"75,000",206,12,개인,개인,2002,연화로 25,-,중개거래,제주 제주시,24.07.01
1083,제주특별자치도 제주시 노형동,731-2,731,2,한화,108.4439,202405,16,"95,000",101,8,개인,개인,2002,원노형로 102,-,중개거래,제주 제주시,24.05.20
1084,제주특별자치도 제주시 연동,306,306,0,제주연동중흥S-클래스,38.9956,202405,16,"22,700",-,6,개인,법인,2020,신대로 160,-,중개거래,제주 제주시,24.05.29
1085,제주특별자치도 제주시 외도일동,492-20,492,20,더펠리스1차,84.6965,202405,16,"33,000",-,5,개인,개인,2014,우정로10길 29,-,중개거래,제주 제주시,24.06.21
1086,제주특별자치도 제주시 애월읍 하귀1리,167,167,0,제주하귀휴먼시아1단지,84.84,202405,16,"44,000",108,8,개인,개인,2010,하귀9길 45,-,중개거래,제주 제주시,24.06.27
1087,제주특별자치도 제주시 도두일동,Feb-19,2619,2,도두네오하임B,83.34,202405,15,"33,000",-,4,개인,법인,2017,도두항서7길 5-10,-,중개거래,제주 제주시,24.06.19
1088,제주특별자치도 제주시 노형동,754,754,0,부영5차,84.9508,202405,15,"67,000",502,7,개인,개인,2001,과원북2길 12,-,중개거래,제주 제주시,24.07.08
1089,제주특별자치도 제주시 외도일동,560-2,560,2,부영(2차),84.9873,202405,15,"44,000",부영아파트 209,8,개인,개인,2001,우평로 318,-,중개거래,제주 제주시,24.06.25
1090,제주특별자치도 제주시 이도이동,888,888,0,주공1,40.32,202405,14,"47,000",111,3,개인,개인,1985,구남로7길 36,-,중개거래,제주 제주시,24.07.11
1091,제주특별자치도 제주시 노형동,754,754,0,부영5차,84.9508,202405,14,"61,500",501,1,개인,개인,2001,과원북2길 12,-,중개거래,제주 제주시,24.06.04
1092,제주특별자치도 제주시 연동,280-24,280,24,라이오니파크1차,42.3325,202405,14,"19,500",-,3,개인,법인,2018,신대로8길 34,-,중개거래,제주 제주시,24.06.14
1093,제주특별자치도 제주시 애월읍 하귀2리,1304-3,1304,3,아름아이빌,84.87,202405,14,"10,500",-,1,개인,개인,2006,항몽로 48,-,직거래,-,24.05.16
1094,제주특별자치도 제주시 이도일동,1692-2,1692,2,신세계에덴,84.898,202405,14,"23,500",-,5,개인,개인,1995,오현길 9,-,중개거래,제주 제주시,24.11.13
1095,제주특별자치도 제주시 노형동,732,732,0,부영1차,80.6583,202405,13,"65,000",102,12,개인,개인,2001,원노형로 93,-,중개거래,제주 제주시,24.08.30
1096,제주특별자치도 제주시 노형동,732,732,0,부영1차,80.6583,202405,13,"64,300",-,5,개인,개인,2001,원노형로 93,20240607,중개거래,제주 제주시,-
1097,제주특별자치도 제주시 노형동,732,732,0,부영1차,80.6583,202405,13,"64,300",105,5,개인,개인,2001,원노형로 93,-,중개거래,제주 제주시,24.06.26
1098,제주특별자치도 제주시 외도일동,476-3,476,3,체리티,74.56,202405,12,"24,900",-,3,개인,개인,2005,우정로 37,-,중개거래,제주 제주시,24.07.18
1099,제주특별자치도 제주시 오라이동,1492,1492,0,미듬아뜨리에,59.8575,202405,12,"23,500",-,6,개인,개인,2014,연사길 83-20,-,중개거래,제주 제주시,24.06.21
1100,제주특별자치도 제주시 일도이동,Jan-46,46,1,혜성대유,59.82,202405,12,"30,000",104,3,개인,개인,1995,연수로 40,-,직거래,-,24.06.07
1101,제주특별자치도 제주시 도련이동,548,548,0,제주삼화사랑으로부영1차,73.9049,202405,11,"41,400",-,1,개인,개인,2013,화삼북로 136,20240701,중개거래,제주 제주시,-
1102,제주특별자치도 제주시 애월읍 하귀2리,1437,1437,0,하귀코아루오션뷰,78.9661,202405,11,"38,500",101동,7,개인,개인,2018,항몽로 7,-,중개거래,제주 제주시,24.06.21
1103,제주특별자치도 제주시 외도일동,640-1,640,1,해마루풍경102동,51.8065,202405,11,"20,500",-,3,개인,개인,2013,우령서로 87,-,중개거래,제주 제주시,24.08.08
1104,제주특별자치도 제주시 도련이동,548,548,0,제주삼화사랑으로부영1차,73.9049,202405,11,"41,400",104,1,개인,개인,2013,화삼북로 136,-,중개거래,제주 제주시,24.07.10
1105,제주특별자치도 제주시 연동,280-24,280,24,라이오니파크1차,77.8844,202405,11,"35,000",-,6,개인,개인,2018,신대로8길 34,-,중개거래,제주 제주시,24.06.18
1106,제주특별자치도 제주시 노형동,May-27,2527,5,세기7차,59.83,202405,11,"19,400",-,4,개인,개인,1996,정존3길 34,-,중개거래,제주 제주시,24.06.28
1107,제주특별자치도 제주시 삼양이동,Jun-13,2113,6,삼부비치,66.98,202405,10,"16,000",-,9,개인,개인,2003,지석15길 30,-,직거래,-,24.05.10
1108,제주특별자치도 제주시 봉개동,1537-1,1537,1,SM상명예다움,84.92,202405,10,"28,000",-,3,개인,개인,2017,중산간동로 14,-,중개거래,제주 제주시,24.06.25
1109,제주특별자치도 제주시 삼양이동,Apr-42,2142,4,다연,82.049,202405,10,"31,500",-,10,개인,개인,2005,일주동로 322,-,중개거래,제주 제주시,24.05.10
1110,제주특별자치도 제주시 도련일동,1911,1911,0,제주삼화사랑으로부영6차,84.3616,202405,10,"50,000",601,3,개인,법인,2013,화삼로 107,-,직거래,-,24.05.20
1111,제주특별자치도 제주시 연동,271-19,271,19,해월루,19.6895,202405,10,"6,500",-,2,개인,개인,2012,삼무로3길 41,-,직거래,-,24.05.24
1112,제주특별자치도 제주시 애월읍 애월리,1622,1622,0,혁승애월다움,83.6878,202405,9,"23,500",-,4,개인,개인,2017,애원로 11,-,직거래,-,24.06.05
1113,제주특별자치도 제주시 월평동,747,747,0,제주첨단꿈에그린3단지아파트,101.8684,202405,9,"59,400",312동,3,개인,개인,2018,첨단로동길 106,-,직거래,-,24.05.16
1114,제주특별자치도 제주시 애월읍 애월리,1622,1622,0,혁승애월다움,83.6878,202405,9,"23,500",-,4,개인,개인,2017,애원로 11,20240605,직거래,-,-
1115,제주특별자치도 제주시 월평동,745,745,0,제주첨단꿈에그린2단지아파트,84.7938,202405,9,"52,000",203동,6,개인,개인,2017,첨단로동길 74,-,중개거래,제주 제주시,24.06.11
1116,제주특별자치도 제주시 월평동,747,747,0,제주첨단꿈에그린3단지아파트,84.7938,202405,8,"48,000",311동,3,개인,개인,2018,첨단로동길 106,-,직거래,-,24.06.03
1117,제주특별자치도 제주시 도련이동,548,548,0,제주삼화사랑으로부영1차,73.9049,202405,7,"45,000",106,4,개인,개인,2013,화삼북로 136,-,중개거래,제주 제주시,24.06.21
1118,제주특별자치도 제주시 외도일동,400-1,400,1,외도휴안2차,56.778,202405,7,"24,700",-,4,개인,개인,2017,우령서로 1,-,중개거래,제주 제주시,24.06.28
1119,제주특별자치도 제주시 노형동,Jan-85,2585,1,중흥에스클래스(미리내마을),149.8418,202405,7,"90,000",107,6,개인,개인,2006,광평동로 66,-,중개거래,제주 제주시,24.06.12
1120,제주특별자치도 제주시 노형동,1066-2,1066,2,세기6차,59.93,202405,7,"22,500",-,1,개인,개인,1995,다랑곶1길 16,-,중개거래,제주 제주시,24.05.21
1121,제주특별자치도 제주시 용담일동,240-4,240,4,보성,67.31,202405,7,"12,000",-,4,개인,개인,1990,용담로18길 11,-,직거래,-,24.05.24
1122,제주특별자치도 제주시 애월읍 하귀1리,166-1,166,1,제주하귀휴먼시아2단지,84.85,202405,7,"42,000",202,6,개인,개인,2010,하귀9길 71,-,중개거래,제주 제주시,24.05.31
1123,제주특별자치도 제주시 연동,Jun-25,2325,6,타워프로빌,84.94,202405,7,"43,000",-,17,개인,개인,2010,도령로 95,-,중개거래,제주 제주시,24.08.09
1124,제주특별자치도 제주시 애월읍 하귀1리,167,167,0,제주하귀휴먼시아1단지,84.72,202405,7,"41,900",106,4,개인,개인,2010,하귀9길 45,-,직거래,-,24.05.07
1125,제주특별자치도 제주시 삼도이동,1241-7,1241,7,세일파크빌,30.02,202405,7,"12,000",-,5,개인,개인,2012,남성로26길 39,-,직거래,-,24.05.07
1126,제주특별자치도 제주시 조천읍 함덕리,4178,4178,0,천마에버하임오션,77.9131,202405,6,"37,000",-,3,개인,법인,2021,함덕5길 14,-,직거래,-,24.05.13
1127,제주특별자치도 제주시 조천읍 신촌리,1934,1934,0,다온팰리스아파트,63.68,202405,5,"21,000",에이동,2,개인,개인,2017,신북로 97,-,직거래,-,24.07.01
1128,제주특별자치도 제주시 노형동,Mar-26,2526,3,지산9차위더스빌,59.0275,202405,4,"20,000",-,9,개인,개인,2004,수덕5길 66,-,중개거래,제주 제주시,24.05.27
1129,제주특별자치도 제주시 외도일동,560-1,560,1,외도부영1차,59.933,202405,4,"27,000",107,6,개인,개인,2000,우정로11길 22,-,중개거래,제주 제주시,24.07.12
1130,제주특별자치도 제주시 애월읍 하귀1리,167,167,0,제주하귀휴먼시아1단지,84.72,202405,3,"43,200",105,2,개인,개인,2010,하귀9길 45,-,중개거래,제주 제주시,24.05.17
1131,제주특별자치도 제주시 연동,Jan-26,2326,1,제주베스트빌라,181.66,202405,3,"43,000",-,8,개인,개인,2001,도령로13길 9,-,직거래,-,24.06.26
1132,제주특별자치도 제주시 연동,1399-1,1399,1,대림이편한세상2차,84.978,202405,3,"74,000",205,2,개인,개인,2002,연화로 25,-,중개거래,제주 제주시,24.07.31
1133,제주특별자치도 제주시 도남동,Jan-46,46,1,도남성원3,59.875,202405,3,"18,000",-,6,개인,개인,1996,신성로4길 2,-,중개거래,제주 제주시,24.06.10
1134,제주특별자치도 제주시 노형동,732,732,0,부영1차,80.6583,202405,2,"65,000",102,5,개인,개인,2001,원노형로 93,-,중개거래,제주 제주시,24.06.03
1135,제주특별자치도 제주시 삼도일동,565-18,565,18,골든타워1차,84.925,202405,2,"35,800",-,4,개인,개인,2016,삼오길 21,-,중개거래,제주 제주시,24.05.31
1136,제주특별자치도 제주시 노형동,732,732,0,부영1차,80.6583,202405,2,"65,000",-,5,개인,개인,2001,원노형로 93,20240603,중개거래,제주 제주시,-
1137,제주특별자치도 제주시 외도일동,640-1,640,1,해마루풍경102동,54.4914,202405,2,"21,500",-,2,개인,개인,2013,우령서로 87,-,중개거래,제주 제주시,24.05.30
1138,제주특별자치도 제주시 연동,Jan-24,2324,1,도원스카이타워빌,83.65,202405,1,"29,500",-,4,개인,개인,2005,성신로1길 14,-,중개거래,제주 제주시,24.05.23
1139,제주특별자치도 제주시 삼양이동,2333,2333,0,제주삼화사랑으로부영5차,66.4409,202405,1,"47,250",501,8,개인,개인,2013,화삼로 166,-,중개거래,제주 제주시,24.06.28
1140,제주특별자치도 제주시 도련이동,548,548,0,제주삼화사랑으로부영1차,73.9049,202405,1,"45,000",104,8,개인,개인,2013,화삼북로 136,-,중개거래,제주 제주시,24.05.31
1141,제주특별자치도 제주시 외도일동,560-1,560,1,외도부영1차,59.933,202405,1,"26,500",107,7,개인,개인,2000,우정로11길 22,-,중개거래,제주 제주시,24.06.27
1142,제주특별자치도 제주시 노형동,732,732,0,부영1차,80.6583,202404,30,"64,000",104,3,개인,개인,2001,원노형로 93,-,중개거래,제주 제주시,24.04.30
1143,제주특별자치도 제주시 일도이동,113-7,113,7,대유대림아파트,84.945,202404,30,"49,000",제주대유대림아파트 307,5,개인,개인,1997,남광로 181,-,직거래,-,24.05.03
1144,제주특별자치도 제주시 외도일동,560-2,560,2,부영(2차),84.9873,202404,30,"40,500",부영아파트 201,9,개인,개인,2001,우평로 318,-,중개거래,제주 제주시,24.05.30
1145,제주특별자치도 제주시 연동,271-19,271,19,해월루,21.138,202404,30,"5,500",-,2,개인,개인,2012,삼무로3길 41,-,직거래,-,24.05.03
1146,제주특별자치도 제주시 노형동,Feb-85,2585,2,노형이-편한세상,125.659,202404,30,"93,000",101동,3,개인,개인,2005,수덕로 78,-,중개거래,제주 제주시,24.05.31
1147,제주특별자치도 제주시 도남동,Jun-50,50,6,성원1,54.61,202404,30,"13,500",-,4,개인,개인,1993,도남로10길 35-10,-,중개거래,제주 제주시,24.05.21
1148,제주특별자치도 제주시 노형동,Feb-85,2585,2,노형이-편한세상,125.659,202404,30,"96,000",104동,11,개인,개인,2005,수덕로 78,-,중개거래,제주 제주시,24.08.07
1149,제주특별자치도 제주시 이도이동,1956,1956,0,이도한일베라체,106.46,202404,30,"85,000",109,4,개인,개인,2011,신설로 55,-,중개거래,제주 제주시,24.06.05
1150,제주특별자치도 제주시 조천읍 함덕리,Jan-72,2872,1,함덕천마에코피아,44.6269,202404,29,"16,200",-,2,개인,개인,2018,함덕6길 39,-,중개거래,제주 제주시,24.06.12
1151,제주특별자치도 제주시 연동,277-5,277,5,제웅솔내음,34.7636,202404,29,"11,000",-,7,개인,개인,2012,신대로20길 45,-,중개거래,제주 제주시,24.05.14
1152,제주특별자치도 제주시 연동,261-44,261,44,제원1차,64.7,202404,29,"42,000",아,3,개인,개인,1978,신광로6길 13,-,중개거래,제주 제주시,24.07.29
1153,제주특별자치도 제주시 삼양이동,2333,2333,0,제주삼화사랑으로부영5차,84.3616,202404,29,"51,000",510,12,개인,개인,2013,화삼로 166,-,직거래,-,24.05.27
1154,제주특별자치도 제주시 월평동,747,747,0,제주첨단꿈에그린3단지아파트,97.8898,202404,29,"51,000",315동,1,개인,개인,2018,첨단로동길 106,-,직거래,-,24.05.31
1155,제주특별자치도 제주시 외도일동,560-1,560,1,외도부영1차,49.896,202404,28,"21,500",102,4,개인,개인,2000,우정로11길 22,-,중개거래,제주 제주시,24.05.10
